,index,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
18942,17792,3.538008036,-2.007809861,30.34564177,1.9986,2.635,1382.594,1.613265332,1783.234,3165.828
18943,17793,3.536006212,-2.007945327,30.38988472,1.9986,2.633,1394.016,1.613265332,1771.812,3165.828
18944,17794,3.533982584,-2.007670007,30.42513995,1.9988,2.631,1405.469,1.613265332,1760.359,3165.828
18945,17795,3.531865136,-2.007132651,30.47387946,1.9986,2.629,1416.891,1.613265332,1748.937,3165.828
18946,17796,3.530170507,-2.009249592,30.51359586,1.9988,2.627,1428.297,1.613265332,1737.531,3165.828
18947,17797,3.528002498,-2.010686388,30.55417366,1.9986,2.626,1439.75,1.613265332,1726.078,3165.828
18948,17798,3.526203487,-2.00854237,30.59157808,1.9988,2.623,1451.25,1.613265332,1714.578,3165.828
18949,17799,3.524241993,-2.007591935,30.62893067,1.9986,2.622,1462.703,1.613265332,1703.125,3165.828
18950,17800,3.522323609,-2.005926054,30.6711328,1.9986,2.62,1474.172,1.613265332,1691.656,3165.828
18951,17801,3.520471843,-2.007272171,30.70610946,1.9988,2.618,1485.625,1.613265332,1680.203,3165.828
18952,17802,3.518498872,-2.008955173,30.74734108,1.9988,2.616,1497.063,1.613265332,1668.765,3165.828
18953,17803,3.516438386,-2.00617256,30.78553436,1.9988,2.614,1508.532,1.613265332,1657.296,3165.828
18954,17804,3.514878398,-2.006733009,30.82690341,1.9988,2.612,1519.985,1.613265332,1645.843,3165.828
18955,17805,3.512944467,-2.007277315,30.85299423,1.9988,2.611,1531.36,1.613265332,1634.468,3165.828
18956,17806,3.511321789,-2.010062394,30.89288038,1.9986,2.609,1542.75,1.613265332,1623.078,3165.828
18957,17807,3.509382184,-2.008379599,30.92827795,1.9988,2.607,1554.25,1.613265332,1611.578,3165.828
18958,17808,3.507571128,-2.006397271,30.98617302,1.9988,2.606,1565.688,1.613265332,1600.14,3165.828
18959,17809,3.505792313,-2.007998155,30.99609307,1.9988,2.604,1577.141,1.613265332,1588.687,3165.828
18960,17810,3.504100656,-2.008990142,31.04859956,1.9988,2.602,1588.625,1.613265332,1577.203,3165.828
18961,17811,3.50214022,-2.006257808,31.08285588,1.9988,2.6,1600.047,1.613265332,1565.781,3165.828
18962,17812,3.500698638,-2.006434901,31.12028326,1.9986,2.598,1611.453,1.613265332,1554.375,3165.828
18963,17813,3.498909924,-2.008077864,31.17031919,1.9986,2.597,1622.813,1.613265332,1543.015,3165.828
18964,17814,3.497534446,-2.007288566,31.21672369,1.9986,2.595,1634.219,1.613265332,1531.609,3165.828
18965,17815,3.496093003,-2.009041217,31.2480308,1.9986,2.592,1645.657,1.613265332,1520.171,3165.828
18966,17816,3.494162014,-2.006999451,31.27936099,1.9986,2.591,1657.094,1.613265332,1508.734,3165.828
18967,17817,3.492594042,-2.007732961,31.31628718,1.9986,2.59,1668.5,1.613265332,1497.328,3165.828
18968,17818,3.491265327,-2.009628245,31.36824377,1.9988,2.588,1679.907,1.613265332,1485.921,3165.828
18969,17819,3.489549613,-2.012394649,31.41303164,1.9988,2.586,1691.5,1.613265332,1474.328,3165.828
18970,17820,3.487850639,-2.009753052,31.42585989,1.9988,2.585,1703.094,1.613265332,1462.734,3165.828
18971,17821,3.486377903,-2.009438976,31.4769511,1.9986,2.584,1714.657,1.613265332,1451.171,3165.828
18972,17822,3.484590645,-2.006415484,31.52316819,1.9986,2.582,1726.266,1.613265332,1439.562,3165.828
18973,17823,3.483213529,-2.009535208,31.5670684,1.9986,2.581,1737.844,1.613265332,1427.984,3165.828
18974,17824,3.481772484,-2.009265905,31.59164117,1.9986,2.58,1749.407,1.613265332,1416.421,3165.828
18975,17825,3.480296251,-2.01020379,31.62421181,1.9986,2.578,1760.953,1.613265332,1404.875,3165.828
18976,17826,3.47861962,-2.011341674,31.66465788,1.9988,2.576,1772.5,1.613265332,1393.328,3165.828
18977,17827,3.477123555,-2.010718069,31.71129545,1.9986,2.574,1784.078,1.613265332,1381.75,3165.828
18978,17828,3.475740535,-2.008771372,31.75198755,1.9986,2.573,1795.641,1.613265332,1370.187,3165.828
18979,17829,3.47421806,-2.007891818,31.78820422,1.9988,2.572,1807.203,1.613265332,1358.625,3165.828
18980,17830,3.472657226,-2.008035186,31.82725545,1.9986,2.57,1818.766,1.613265332,1347.062,3165.828
18981,17831,3.471216257,-2.00761499,31.85712228,1.9986,2.569,1830.36,1.613265332,1335.468,3165.828
18982,17832,3.469739504,-2.008284457,31.91653972,1.9986,2.568,1841.922,1.613265332,1323.906,3165.828
18983,17833,3.468252055,-2.009456957,31.94823754,1.9986,2.566,1853.516,1.613265332,1312.312,3165.828
18984,17834,3.46676603,-2.00833791,31.98343576,1.9986,2.565,1865.047,1.613265332,1300.781,3165.828
18985,17835,3.465520375,-2.010831759,32.03400022,1.9986,2.563,1876.657,1.613265332,1289.171,3165.828
18986,17836,3.463870777,-2.006864591,32.07473917,1.9986,2.562,1888.235,1.613265332,1277.593,3165.828
18987,17837,3.462452061,-2.007635418,32.10238255,1.9988,2.56,1899.782,1.613265332,1266.046,3165.828
18988,17838,3.461062455,-2.007796797,32.14937359,1.9988,2.559,1911.391,1.613265332,1254.437,3165.828
18989,17839,3.459634085,-2.009516024,32.17718412,1.9986,2.558,1923.063,1.613265332,1242.765,3165.828
18990,17840,3.458162129,-2.008300567,32.22882109,1.9986,2.556,1934.719,1.613265332,1231.109,3165.828
18991,17841,3.456499373,-2.010636416,32.25618724,1.9986,2.555,1946.297,1.613265332,1219.531,3165.828
18992,17842,3.45517485,-2.009445703,32.30003895,1.9986,2.554,1957.875,1.613265332,1207.953,3165.828
18993,17843,3.453800249,-2.008199898,32.33322126,1.9988,2.552,1969.469,1.613265332,1196.359,3165.828
18994,17844,3.452237846,-2.007938251,32.39110375,1.9988,2.55,1981.032,1.613265332,1184.796,3165.828
18995,17845,3.450869473,-2.010493594,32.42115301,1.9988,2.548,1992.578,1.613265332,1173.25,3165.828
18996,17846,3.448978367,-2.008860314,32.44906491,1.9986,2.547,2004.141,1.613265332,1161.687,3165.828
18997,17847,3.447705557,-2.008404205,32.49818687,1.9986,2.546,2015.719,1.613265332,1150.109,3165.828
18998,17848,3.446573645,-2.009063605,32.55170751,1.9986,2.544,2027.328,1.613265332,1138.5,3165.828
18999,17849,3.444993626,-2.006458241,32.58740792,1.9988,2.543,2038.891,1.613265332,1126.937,3165.828
19000,17850,3.443096825,-2.009388969,32.6291299,1.9986,2.542,2050.453,1.613265332,1115.375,3165.828
19001,17851,3.441742922,-2.008333499,32.66353335,1.9986,2.54,2062.016,1.613265332,1103.812,3165.828
19002,17852,3.439927881,-2.01003029,32.71510051,1.9988,2.538,2073.594,1.613265332,1092.234,3165.828
19003,17853,3.438613286,-2.00732838,32.74826599,1.9986,2.537,2085.188,1.613265332,1080.64,3165.828
19004,17854,3.436949362,-2.010054655,32.78771612,1.9986,2.536,2096.672,1.613265332,1069.156,3165.828
19005,17855,3.435259146,-2.009110621,32.82026173,1.9988,2.534,2108.266,1.613265332,1057.562,3165.828
19006,17856,3.433681621,-2.009873309,32.86603219,1.9986,2.532,2119.875,1.613265332,1045.953,3165.828
19007,17857,3.432001977,-2.011996932,32.92142588,1.9986,2.531,2131.422,1.613265332,1034.406,3165.828
19008,17858,3.43038574,-2.007449083,32.94713062,1.9986,2.529,2143.016,1.613265332,1022.812,3165.828
19009,17859,3.4287823,-2.007441849,32.99472628,1.9986,2.528,2154.578,1.613265332,1011.25,3165.828
19010,17860,3.4273155,-2.008306844,33.02363286,1.9986,2.526,2166.188,1.613265332,999.64,3165.828
19011,17861,3.425338531,-2.008097878,33.07164834,1.9986,2.524,2177.75,1.613265332,988.078,3165.828
19012,17862,3.423915568,-2.008126818,33.12681602,1.9986,2.523,2189.344,1.613265332,976.484,3165.828
19013,17863,3.422140631,-2.008513498,33.16743889,1.9986,2.521,2200.891,1.613265332,964.937,3165.828
19014,17864,3.420585203,-2.011038999,33.21181177,1.9988,2.519,2212.453,1.613265332,953.375,3165.828
19015,17865,3.418465225,-2.007453176,33.26252315,1.9988,2.518,2224.047,1.613265332,941.781,3165.828
19016,17866,3.416625078,-2.006888529,33.31716387,1.9986,2.516,2235.61,1.613265332,930.218,3165.828
19017,17867,3.414788003,-2.007145507,33.34705457,1.9986,2.514,2247.172,1.613265332,918.656,3165.828
19018,17868,3.412800998,-2.006341079,33.39611283,1.9986,2.512,2258.75,1.613265332,907.078,3165.828
19019,17869,3.411069741,-2.009337571,33.44527034,1.9988,2.51,2270.328,1.613265332,895.5,3165.828
19020,17870,3.409242746,-2.012240927,33.49120312,1.9986,2.508,2281.86,1.613265332,883.968,3165.828
19021,17871,3.407368511,-2.010027687,33.53309995,1.9988,2.506,2293.422,1.613265332,872.406,3165.828
19022,17872,3.405364701,-2.008762455,33.59043694,1.9988,2.504,2305.016,1.613265332,860.812,3165.828
19023,17873,3.403397143,-2.007505913,33.62878043,1.9988,2.502,2316.594,1.613265332,849.234,3165.828
19024,17874,3.401128513,-2.009699687,33.67391882,1.9988,2.5,2328.188,1.613265332,837.64,3165.828
19025,17875,3.399079012,-2.008044627,33.72464824,1.9988,2.498,2339.75,1.613265332,826.078,3165.828
19026,17876,3.397141026,-2.007439763,33.76432703,1.9986,2.496,2351.328,1.613265332,814.5,3165.828
19027,17877,3.395037916,-2.009421635,33.80403687,1.9986,2.494,2362.86,1.613265332,802.968,3165.828
19028,17878,3.392637116,-2.009710975,33.85443855,1.9986,2.492,2374.453,1.613265332,791.375,3165.828
19029,17879,3.39024681,-2.010475207,33.89692794,1.9988,2.49,2386.047,1.613265332,779.781,3165.828
19030,17880,3.387992658,-2.009473221,33.94332387,1.9988,2.487,2397.641,1.613265332,768.187,3165.828
19031,17881,3.385710466,-2.010415637,33.99872933,1.9988,2.484,2409.172,1.613265332,756.656,3165.828
19032,17882,3.382912426,-2.009146047,34.03468675,1.9986,2.482,2420.75,1.613265332,745.078,3165.828
19033,17883,3.380381032,-2.00755145,34.09664455,1.9986,2.48,2432.313,1.613265332,733.515,3165.828
19034,17884,3.37802027,-2.009279301,34.12253473,1.9986,2.477,2443.875,1.613265332,721.953,3165.828
19035,17885,3.374987862,-2.006225818,34.17992578,1.9988,2.474,2455.485,1.613265332,710.343,3165.828
19036,17886,3.372161651,-2.007959986,34.23539912,1.9986,2.472,2467.047,1.613265332,698.781,3165.828
19037,17887,3.369069211,-2.010126286,34.28380682,1.9988,2.468,2478.625,1.613265332,687.203,3165.828
19038,17888,3.365867172,-2.010148898,34.34735915,1.9986,2.466,2490.157,1.613265332,675.671,3165.828
19039,17889,3.36260302,-2.010671161,34.40240489,1.9986,2.462,2501.782,1.613265332,664.046,3165.828
19040,17890,3.359203827,-2.00853978,34.43690218,1.9986,2.459,2513.282,1.613265332,652.546,3165.828
19041,17891,3.355743273,-2.008406166,34.49370707,1.9988,2.456,2524.828,1.613265332,641.0,3165.828
19042,17892,3.352106407,-2.007761284,34.55126043,1.9986,2.452,2536.469,1.613265332,629.359,3165.828
19043,17893,3.347833191,-2.007211818,34.5968903,1.9988,2.448,2548.032,1.613265332,617.796,3165.828
19044,17894,3.343771266,-2.007092327,34.64088819,1.9986,2.444,2559.625,1.613265332,606.203,3165.828
19045,17895,3.338852063,-2.004156557,34.70424438,1.9986,2.44,2571.188,1.613265332,594.64,3165.828
19046,17896,3.334368626,-2.008039994,34.76030699,1.9988,2.434,2582.782,1.613265332,583.046,3165.828
19047,17897,3.329315341,-2.008859061,34.81298404,1.9986,2.429,2594.344,1.613265332,571.484,3165.828
19048,17898,3.323626294,-2.009126105,34.86007459,1.9986,2.424,2605.938,1.613265332,559.89,3165.828
19049,17899,3.317617754,-2.008276563,34.90054522,1.9986,2.418,2617.469,1.613265332,548.359,3165.828
19050,17900,3.311513205,-2.010740021,34.98276709,1.9986,2.412,2629.094,1.613265332,536.734,3165.828
19051,17901,3.304541251,-2.00980579,35.02091521,1.9986,2.405,2640.719,1.613265332,525.109,3165.828
19052,17902,3.297261527,-2.009728585,35.08513578,1.9986,2.398,2652.313,1.613265332,513.515,3165.828
19053,17903,3.288888134,-2.009216666,35.15762021,1.9986,2.39,2663.922,1.613265332,501.906,3165.828
19054,17904,3.280374884,-2.010008093,35.20498101,1.9986,2.382,2675.547,1.613265332,490.281,3165.828
19055,17905,3.270831263,-2.007740377,35.27890295,1.9986,2.373,2687.11,1.613265332,478.718,3165.828
19056,17906,3.260622074,-2.008956074,35.3571718,1.9986,2.363,2698.703,1.613265332,467.125,3165.828
19057,17907,3.249667571,-2.012028811,35.4273768,1.9986,2.352,2710.266,1.613265332,455.562,3165.828
19058,17908,3.237814505,-2.009465244,35.48726082,1.9986,2.34,2721.828,1.613265332,444.0,3165.828
19059,17909,3.224966047,-2.010056144,35.55063775,1.9986,2.328,2733.422,1.613265332,432.406,3165.828
19060,17910,3.210649252,-2.00685354,35.62482845,1.9986,2.315,2744.969,1.613265332,420.859,3165.828
19061,17911,3.195223135,-2.008680639,35.69901553,1.9988,2.3,2756.578,1.613265332,409.25,3165.828
19062,17912,3.178254595,-2.009499296,35.76577527,1.9986,2.283,2768.172,1.613265332,397.656,3165.828
19063,17913,3.159890997,-2.009448443,35.84155472,1.9988,2.265,2779.75,1.613265332,386.078,3165.828
19064,17914,3.140112443,-2.010604242,35.92451189,1.9986,2.246,2791.344,1.613265332,374.484,3165.828
19065,17915,3.117655986,-2.011821284,36.00067908,1.9986,2.225,2802.953,1.613265332,362.875,3165.828
19066,17916,3.093107053,-2.008680241,36.08316759,1.9986,2.201,2814.578,1.613265332,351.25,3165.828
19067,17917,3.065964659,-2.007785567,36.1708842,1.9986,2.175,2826.157,1.613265332,339.671,3165.828
19068,17918,3.035669207,-2.009748229,36.25992213,1.9988,2.146,2837.703,1.613265332,328.125,3165.828
19069,17919,3.000934791,-2.009837927,36.35225152,1.9986,2.113,2849.282,1.613265332,316.546,3165.828
19070,17920,2.961028824,-2.008003855,36.45021806,1.9986,2.075,2860.828,1.613265332,305.0,3165.828
19071,17921,2.912999228,-2.011987445,36.54665352,1.9986,2.03,2872.407,1.613265332,293.421,3165.828
19072,17922,2.854642885,-2.010750825,36.65189805,1.9986,1.976,2884.0,1.613265332,281.828,3165.828
19073,17923,2.783747605,-2.008908003,36.77097992,1.9988,1.91,2895.563,1.613265332,270.265,3165.828
19074,17924,2.691479396,-2.008639675,36.91456376,1.9986,1.827,2907.157,1.613265332,258.671,3165.828
19075,17925,2.560689237,-2.012554601,37.04761225,1.9988,1.714,2918.75,1.613265332,247.078,3165.828
19076,17926,2.375173081,-2.008913028,37.24312487,1.9986,1.549,2930.328,1.613265332,235.5,3165.828
19077,17927,2.849469879,0.000542938,37.39550862,0.0006,0.0,2942.0,1.613265332,223.828,3165.828
19078,17928,2.956701002,0.000106786,37.37460465,0.0006,0.0,2953.688,1.613265332,212.14,3165.828
19079,17929,3.021359673,0.003942489,37.30661427,0.0006,0.0,2965.407,1.613265332,200.421,3165.828
19080,17930,3.071522226,-0.001902033,37.19437854,0.0006,0.0,2977.032,1.613265332,188.796,3165.828
19081,17931,3.114114403,0.001895288,37.05367889,0.0006,0.0,2988.75,1.613265332,177.078,3165.828
19082,17932,3.14998269,0.000477095,36.90855433,0.0006,0.0,3000.453,1.613265332,165.375,3165.828
19083,17933,3.180030949,-0.000650644,36.76152127,0.0006,0.0,3012.141,1.613265332,153.687,3165.828
19084,17934,3.205507747,0.001708206,36.59993199,0.0006,0.0,3023.844,1.613265332,141.984,3165.828
19085,17935,3.227052105,-0.002503702,36.44390267,0.0006,0.0,3035.516,1.613265332,130.312,3165.828
19086,17936,3.246247632,0.000916856,36.27524155,0.0006,0.0,3047.282,1.613265332,118.546,3165.828
19087,17937,3.263565518,-0.004370642,36.10305053,0.0006,0.0,3059.11,1.613265332,106.718,3165.828
19088,17938,3.279133278,0.001989761,35.93779239,0.0006,0.0,3071.0,1.613265332,94.828,3165.828
19089,17939,3.29356804,0.001053144,35.78089874,0.0006,0.0,3082.766,1.613265332,83.062,3165.828
19090,17940,3.30662741,-0.002603019,35.60248337,0.0006,0.0,3094.672,1.613265332,71.156,3165.828
19091,17941,3.318695857,0.001316162,35.44764661,0.0006,0.0,3106.453,1.613265332,59.375,3165.828
19092,17942,3.329849747,0.000144854,35.28401603,0.0006,0.0,3118.297,1.613265332,47.531,3165.828
19093,17943,3.339958767,-0.001337801,35.10909148,0.0006,0.0,3130.125,1.613265332,35.703,3165.828
19094,17944,3.349867111,5.44e-05,34.94813218,0.0006,0.0,3142.016,1.613265332,23.812,3165.828
19095,17945,3.358644706,-0.001648685,34.78732793,0.0006,0.0,3153.907,1.613265332,11.921,3165.828
19096,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19097,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19098,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19099,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19100,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19101,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19102,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19103,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19104,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19105,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19106,17946,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19107,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19108,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19109,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19110,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19111,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19112,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19113,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19114,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19115,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19116,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19117,17947,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19118,17948,4.185750783,-0.001443362,23.38133472,0.0006,4.201,9.375,1.592096432,3131.032,3140.407
19119,17949,3.98745814,-2.009875559,23.40161433,1.9986,3.039,21.625,1.592096432,3118.782,3140.407
19120,17950,3.967522367,-2.008324354,23.48223923,1.9986,3.031,33.141,1.592096432,3107.266,3140.407
19121,17951,3.953020879,-2.010901067,23.59240138,1.9986,3.018,44.594,1.592096432,3095.813,3140.407
19122,17952,3.940446682,-2.008693942,23.70530441,1.9986,3.009,56.141,1.592096432,3084.266,3140.407
19123,17953,3.929886541,-2.010300285,23.81916946,1.9986,3.0,67.657,1.592096432,3072.75,3140.407
19124,17954,3.920531875,-2.009171192,23.93418734,1.9986,2.993,79.11,1.592096432,3061.297,3140.407
19125,17955,3.912120932,-2.009086265,24.05184466,1.9986,2.986,90.594,1.592096432,3049.813,3140.407
19126,17956,3.904001335,-2.006382251,24.1638975,1.9986,2.979,102.079,1.592096432,3038.328,3140.407
19127,17957,3.896729371,-2.005976097,24.2853123,1.9986,2.974,113.532,1.592096432,3026.875,3140.407
19128,17958,3.889748741,-2.010244085,24.39316717,1.9986,2.967,125.0,1.592096432,3015.407,3140.407
19129,17959,3.883449028,-2.008133077,24.51342773,1.9986,2.962,136.454,1.592096432,3003.953,3140.407
19130,17960,3.87719285,-2.008583045,24.62263611,1.9986,2.957,147.922,1.592096432,2992.485,3140.407
19131,17961,3.871130462,-2.008978339,24.73515525,1.9986,2.951,159.36,1.592096432,2981.047,3140.407
19132,17962,3.865915804,-2.009915412,24.85424739,1.9986,2.948,170.829,1.592096432,2969.578,3140.407
19133,17963,3.860497704,-2.008417887,24.9703584,1.9986,2.943,182.297,1.592096432,2958.11,3140.407
19134,17964,3.855716831,-2.005707577,25.0883394,1.9986,2.939,193.766,1.592096432,2946.641,3140.407
19135,17965,3.850826147,-2.007854215,25.19603253,1.9986,2.935,205.25,1.592096432,2935.157,3140.407
19136,17966,3.846360649,-2.008961728,25.3194151,1.9986,2.931,216.75,1.592096432,2923.657,3140.407
19137,17967,3.841848521,-2.007887869,25.42150768,1.9986,2.927,228.235,1.592096432,2912.172,3140.407
19138,17968,3.837421106,-2.010026321,25.52355871,1.9986,2.923,239.672,1.592096432,2900.735,3140.407
19139,17969,3.83354879,-2.008766016,25.61860833,1.9986,2.92,251.188,1.592096432,2889.219,3140.407
19140,17970,3.829581096,-2.007957559,25.72689418,1.9986,2.916,262.704,1.592096432,2877.703,3140.407
19141,17971,3.825906824,-2.006434451,25.83834285,1.9986,2.913,274.172,1.592096432,2866.235,3140.407
19142,17972,3.822188342,-2.009398156,25.93882719,1.9986,2.909,285.657,1.592096432,2854.75,3140.407
